Year,Player,Age,G,MP,PER,TS%,WS,VORP,FG%,FT%,TRB,AST,STL,BLK,PTS,PPG,RPG,APG,SPG,BPG
2018,Jamal Murray\murraja01,20,81,2567.7,16.1,0.5760000000000001,5.5,1.2,0.451,0.905,299.7,275.4,81,24.3,1352.7,16.7,3.7,3.4,1,0.3
2018,Mike Muscala\muscami01,26,53,1060,14.4,0.597,2.4,0.6,0.45799999999999996,0.919,227.89999999999998,53,31.799999999999997,26.5,402.79999999999995,7.6,4.3,1,0.6,0.5
2018,Abdel Nader\naderab01,24,48,523.2,5.1,0.439,-0.1,-0.5,0.336,0.59,72,24,14.399999999999999,9.600000000000001,144,3,1.5,0.5,0.3,0.2
2018,Larry Nance\nancela02,25,66,1419,20.2,0.605,5.8,1.9,0.581,0.664,448.8,79.2,85.8,39.6,574.1999999999999,8.7,6.8,1.2,1.3,0.6
2018,Larry Nance\nancela02,25,42,924,19.4,0.618,3.7,1.3,0.601,0.632,285.59999999999997,58.8,58.8,21,361.2,8.6,6.8,1.4,1.4,0.5
2018,Larry Nance\nancela02,25,24,499.20000000000005,21.5,0.585,2.1,0.6,0.55,0.72,168,24,28.799999999999997,19.200000000000003,213.60000000000002,8.9,7,1,1.2,0.8
2018,Shabazz Napier\napiesh01,26,74,1531.8,14.2,0.544,3.2,0.8,0.42,0.841,170.2,148,81.4,14.8,643.8,8.7,2.3,2,1.1,0.2
2018,Jameer Nelson\nelsoja01,35,50,1015,8.1,0.489,0.6,-0.5,0.389,0.8,105,180,25,5,245.00000000000003,4.9,2.1,3.6,0.5,0.1
2018,Jameer Nelson\nelsoja01,35,43,898.6999999999999,8.9,0.52,0.8,-0.3,0.41,0.765,94.60000000000001,154.8,21.5,4.3,219.29999999999998,5.1,2.2,3.6,0.5,0.1
2018,Jameer Nelson\nelsoja01,35,7,116.20000000000002,2.6,0.322,-0.3,-0.2,0.282,1,7.700000000000001,23.099999999999998,4.2,0.7000000000000001,25.900000000000002,3.7,1.1,3.3,0.6,0.1
2018,Raul Neto\netora01,25,41,496.09999999999997,11.9,0.55,0.9,-0.1,0.457,0.743,49.199999999999996,73.8,12.299999999999999,4.1000000000000005,184.5,4.5,1.2,1.8,0.3,0.1
2018,Georges Niang\niangge01,24,9,32.4,9.2,0.379,0,0,0.364,0.5,9,2.6999999999999997,1.8,0,9,1,1,0.3,0.2,0
2018,Joakim Noah\noahjo01,32,7,39.9,15.6,0.51,0.1,0,0.5,0.5,14,4.2,2.1,2.1,11.9,1.7,2,0.6,0.3,0.3
2018,Nerlens Noel\noelne01,23,30,471,16.2,0.5579999999999999,1.3,0.4,0.524,0.75,168,21,30,21,132,4.4,5.6,0.7,1,0.7
2018,Lucas Nogueira\noguelu01,25,49,416.5,17.3,0.6609999999999999,1.6,0.8,0.613,0.679,88.2,19.6,24.5,44.1,122.5,2.5,1.8,0.4,0.5,0.9
2018,Dirk Nowitzki\nowitdi01,39,77,1901.8999999999999,16.7,0.575,4.8,1.1,0.456,0.898,438.90000000000003,123.2,46.199999999999996,46.199999999999996,924,12,5.7,1.6,0.6,0.6
2018,Frank Ntilikina\ntilila01,19,78,1708.1999999999998,7,0.43700000000000006,-0.9,-0.8,0.364,0.721,179.39999999999998,249.60000000000002,62.400000000000006,15.600000000000001,460.20000000000005,5.9,2.3,3.2,0.8,0.2
2018,Jusuf Nurkic\nurkiju01,23,79,2085.6,19.2,0.528,4.7,1.2,0.505,0.63,711,142.20000000000002,63.2,110.6,1129.7,14.3,9,1.8,0.8,1.4
2018,David Nwaba\nwabada01,25,70,1645,12.2,0.542,2.4,0.1,0.478,0.655,329,105,56,28,553,7.9,4.7,1.5,0.8,0.4
2018,Johnny O'Bryant\obryajo01,24,36,378,11.9,0.47,0.3,-0.3,0.39799999999999996,0.84,93.60000000000001,14.4,10.799999999999999,7.2,172.79999999999998,4.8,2.6,0.4,0.3,0.2
2018,Royce O'Neale\onealro01,24,69,1152.3,10.8,0.54,2.4,0.4,0.423,0.8029999999999999,234.6,96.6,34.5,13.8,345,5,3.4,1.4,0.5,0.2
2018,Kyle O'Quinn\oquinky01,27,77,1386,20,0.624,4.8,2.3,0.5820000000000001,0.772,469.7,161.70000000000002,38.5,100.10000000000001,546.6999999999999,7.1,6.1,2.1,0.5,1.3
2018,Semi Ojeleye\ojelese01,23,73,1153.4,4.6,0.473,1.2,-0.4,0.34600000000000003,0.61,160.60000000000002,21.9,21.9,7.300000000000001,197.10000000000002,2.7,2.2,0.3,0.3,0.1
2018,Emeka Okafor\okafoem01,35,26,353.59999999999997,16.4,0.545,1,0.1,0.505,0.818,119.6,7.8,7.8,26,114.4,4.4,4.6,0.3,0.3,1
2018,Jahlil Okafor\okafoja01,22,28,352.8,15.3,0.584,0.6,-0.2,0.5579999999999999,0.7240000000000001,84,11.200000000000001,2.8000000000000003,16.8,176.4,6.3,3,0.4,0.1,0.6
2018,Jahlil Okafor\okafoja01,22,2,25,8.8,0.465,0,0,0.444,0.5,9,1,0,2,10,5,4.5,0.5,0,1
2018,Jahlil Okafor\okafoja01,22,26,327.59999999999997,15.8,0.593,0.6,-0.2,0.5660000000000001,0.76,75.39999999999999,10.4,2.6,15.6,166.4,6.4,2.9,0.4,0.1,0.6
2018,Victor Oladipo\oladivi01,25,75,2550,23.1,0.5770000000000001,8.3,4.5,0.47700000000000004,0.799,390,322.5,180,60,1732.5,23.1,5.2,4.3,2.4,0.8
2018,Kelly Olynyk\olynyke01,26,76,1778.3999999999999,17.8,0.612,5.5,2.2,0.49700000000000005,0.77,433.2,205.20000000000002,60.800000000000004,38,874,11.5,5.7,2.7,0.8,0.5
2018,Chinanu Onuaku\onuakch01,21,1,22,-3.2,0.4,-0.1,-0.1,0.4,,4,1,0,0,4,4,4,1,0,0
2018,Cedi Osman\osmande01,22,61,671,11,0.5770000000000001,0.9,-0.2,0.484,0.565,122,42.699999999999996,24.400000000000002,0,237.9,3.9,2,0.7,0.4,0
2018,Kelly Oubre\oubreke01,22,81,2227.5,11.9,0.534,3.7,0.4,0.40299999999999997,0.82,364.5,97.2,81,32.4,955.8000000000001,11.8,4.5,1.2,1,0.4
2018,Zaza Pachulia\pachuza01,33,69,972.9,17,0.612,3.3,0.7,0.564,0.8059999999999999,324.3,110.4,41.4,13.8,372.6,5.4,4.7,1.6,0.6,0.2
2018,Marcus Paige\paigema01,24,5,28,9.1,0.40299999999999997,0,0,0.28600000000000003,1,4,3,0,0,12,2.4,0.8,0.6,0,0
2018,Georgios Papagiannis\papagge01,20,17,122.4,12.2,0.429,0,-0.1,0.429,,37.400000000000006,8.5,3.4000000000000004,6.800000000000001,35.7,2.1,2.2,0.5,0.2,0.4
2018,Georgios Papagiannis\papagge01,20,16,118.4,10.7,0.415,0,-0.1,0.415,,36.8,9.6,1.6,6.4,33.6,2.1,2.3,0.6,0.1,0.4
2018,Georgios Papagiannis\papagge01,20,1,4,58.1,1,0.1,0,1,,1,0,2,0,2,2,1,0,2,0
2018,Jabari Parker\parkeja01,22,31,744,17.1,0.55,1.2,0,0.48200000000000004,0.741,151.9,58.9,24.8,9.299999999999999,390.59999999999997,12.6,4.9,1.9,0.8,0.3
2018,Tony Parker\parketo01,35,55,1072.5,12.7,0.498,1.4,-0.6,0.45899999999999996,0.705,93.5,192.5,27.5,0,423.5,7.7,1.7,3.5,0.5,0
2018,Chandler Parsons\parsoch01,29,36,691.1999999999999,13.6,0.578,1.1,0.1,0.462,0.63,90,68.39999999999999,18,10.799999999999999,284.40000000000003,7.9,2.5,1.9,0.5,0.3
2018,Patrick Patterson\pattepa01,28,82,1271,10,0.555,2.6,0.2,0.39799999999999996,0.87,196.79999999999998,57.4,49.199999999999996,24.599999999999998,319.8,3.9,2.4,0.7,0.6,0.3
2018,Justin Patton\pattoju01,20,1,4,19.8,0.5,0,0,0.5,,0,0,1,0,2,2,0,0,1,0
2018,Brandon Paul\paulbr01,26,64,576,7.5,0.504,0.5,-0.1,0.433,0.512,70.4,38.4,25.6,6.4,147.2,2.3,1.1,0.6,0.4,0.1
2018,Chris Paul\paulch01,32,58,1844.4,24.4,0.604,10.2,4.3,0.46,0.919,313.20000000000005,458.20000000000005,98.6,11.600000000000001,1078.8000000000002,18.6,5.4,7.9,1.7,0.2
2018,Adreian Payne\paynead01,26,5,43,18.8,0.831,0.2,0,0.7,0.833,9,0,2,0,21,4.2,1.8,0,0.4,0
2018,Cameron Payne\payneca01,23,25,582.5,14,0.498,0.8,0.2,0.405,0.75,70,112.5,25,10,220.00000000000003,8.8,2.8,4.5,1,0.4
2018,Elfrid Payton\paytoel01,23,63,1808.1,16.5,0.5379999999999999,2.8,1,0.493,0.649,270.9,390.6,81.9,18.9,800.0999999999999,12.7,4.3,6.2,1.3,0.3
2018,Elfrid Payton\paytoel01,23,44,1258.4,18.1,0.564,2.7,1,0.52,0.632,176,277.2,66,17.6,572,13,4,6.3,1.5,0.4
2018,Elfrid Payton\paytoel01,23,19,551,13.1,0.48100000000000004,0.1,0,0.435,0.685,100.7,117.8,19,5.7,224.20000000000002,11.8,5.3,6.2,1,0.3
2018,Gary Payton\paytoga02,25,23,220.79999999999998,9.8,0.44299999999999995,0.2,-0.1,0.405,0.33299999999999996,43.699999999999996,20.7,6.8999999999999995,2.3000000000000003,69,3,1.9,0.9,0.3,0.1
2018,Gary Payton\paytoga02,25,12,105.60000000000001,7.6,0.43700000000000006,0,-0.1,0.39399999999999996,0.667,16.799999999999997,9.600000000000001,3.5999999999999996,1.2000000000000002,30,2.5,1.4,0.8,0.3,0.1
2018,Gary Payton\paytoga02,25,11,115.5,11.8,0.447,0.2,0,0.415,0.16699999999999998,27.5,12.100000000000001,4.4,2.2,38.5,3.5,2.5,1.1,0.4,0.2
2018,Kendrick Perkins\perkike01,33,1,15,8.4,0.521,0,0,0.5,0.5,1,2,1,0,3,3,1,2,1,0
2018,London Perrantes\perralo01,23,14,65.8,0.7,0.23,-0.1,-0.1,0.154,0.6,4.2,5.6000000000000005,1.4000000000000001,1.4000000000000001,7,0.5,0.3,0.4,0.1,0.1
2018,Alec Peters\peteral01,22,20,226,10.7,0.523,0.3,-0.1,0.37799999999999995,0.8,38,12,2,2,82,4.1,1.9,0.6,0.1,0.1
2018,Marshall Plumlee\plumlma02,25,8,52,10.9,0.6970000000000001,0.2,0,0.33299999999999996,0.75,16.8,2.4,0,0.8,14.4,1.8,2.1,0.3,0,0.1
2018,Mason Plumlee\plumlma01,27,74,1435.6,16.9,0.586,3.6,1.4,0.601,0.456,399.6,140.6,51.8,81.4,525.4,7.1,5.4,1.9,0.7,1.1
2018,Miles Plumlee\plumlmi01,29,55,918.5,10.6,0.574,0.9,-0.1,0.583,0.45,225.49999999999997,44,16.5,27.5,236.5,4.3,4.1,0.8,0.3,0.5
2018,Jakob Poeltl\poeltja01,22,82,1525.2,17.5,0.662,5.6,2,0.659,0.594,393.59999999999997,57.4,41,98.39999999999999,565.8000000000001,6.9,4.8,0.7,0.5,1.2
2018,Quincy Pondexter\pondequ01,29,23,195.5,4,0.39799999999999996,-0.2,-0.2,0.28600000000000003,0.8240000000000001,27.599999999999998,9.200000000000001,6.8999999999999995,2.3000000000000003,46,2,1.2,0.4,0.3,0.1
2018,Otto Porter\porteot01,24,77,2433.2000000000003,18.3,0.602,8.1,3.4,0.503,0.828,492.8,154,115.5,38.5,1131.8999999999999,14.7,6.4,2,1.5,0.5
2018,Bobby Portis\portibo01,22,73,1642.5,19.7,0.5479999999999999,3.5,1,0.47100000000000003,0.769,496.4,124.1,51.099999999999994,21.9,963.5999999999999,13.2,6.8,1.7,0.7,0.3
2018,Kristaps Porzingis\porzikr01,22,48,1555.1999999999998,20.4,0.539,3.2,0.5,0.439,0.7929999999999999,316.79999999999995,57.599999999999994,38.400000000000006,115.19999999999999,1089.6,22.7,6.6,1.2,0.8,2.4
2018,Dwight Powell\poweldw01,26,79,1674.8,18.8,0.6559999999999999,6.6,2,0.593,0.7190000000000001,442.4,94.8,63.2,31.6,671.5,8.5,5.6,1.2,0.8,0.4
2018,Norman Powell\powelno01,24,70,1064,8.5,0.49200000000000005,0.6,-0.2,0.401,0.821,119,91,35,14,385,5.5,1.7,1.3,0.5,0.2
2018,Alex Poythress\poythal01,24,25,105,7.8,0.5,0.1,-0.1,0.423,,17.5,2.5,2.5,0,25,1,0.7,0.1,0.1,0
2018,Jacob Pullen\pulleja01,28,3,6,-2.3,0.5,0,0,0.5,,0,0,0,0,2.0999999999999996,0.7,0,0,0,0
2018,Rodney Purvis\purviro01,23,16,289.6,4.5,0.423,-0.3,-0.4,0.327,0.867,27.2,17.6,3.2,3.2,96,6,1.7,1.1,0.2,0.2
2018,Zhou Qi\qizh01,22,18,124.2,1.9,0.295,-0.3,-0.2,0.188,0.667,21.599999999999998,1.8,1.8,14.4,21.599999999999998,1.2,1.2,0.1,0.1,0.8
2018,Tim Quarterman\quartti01,23,3,12.899999999999999,2.9,0.515,0,0,0.33299999999999996,1,3,0.8999999999999999,0,0,3.9000000000000004,1.3,1,0.3,0,0
2018,Ivan Rabb\rabbiv01,20,36,514.8000000000001,16.6,0.599,1.2,0.1,0.5660000000000001,0.8059999999999999,158.4,32.4,10.799999999999999,14.4,201.6,5.6,4.4,0.9,0.3,0.4
2018,Julius Randle\randlju01,23,82,2189.4,19.9,0.606,6.6,1.6,0.5579999999999999,0.718,656,213.20000000000002,41,41,1320.2,16.1,8,2.6,0.5,0.5
2018,Zach Randolph\randoza01,36,59,1510.4,17.3,0.529,1.5,0.1,0.473,0.785,395.3,129.8,41.3,11.8,855.5,14.5,6.7,2.2,0.7,0.2
2018,Xavier Rathan-Mayes\rathaxa01,23,5,118,0.9,0.315,-0.4,-0.3,0.28600000000000003,0.444,5,18,6,3,29,5.8,1,3.6,1.2,0.6
2018,J.J. Redick\redicjj01,33,70,2114,15.9,0.614,6.6,1.1,0.46,0.904,175,210,35,7,1197,17.1,2.5,3,0.5,0.1
2018,Davon Reed\reedda01,22,21,241.5,4.8,0.38799999999999996,-0.3,-0.3,0.289,0.667,39.9,12.6,10.5,2.1,63,3,1.9,0.6,0.5,0.1
2018,Willie Reed\reedwi02,27,42,428.4,19.2,0.6709999999999999,1.5,0.1,0.669,0.5820000000000001,121.8,8.4,8.4,21,193.2,4.6,2.9,0.2,0.2,0.5
2018,Willie Reed\reedwi02,27,39,417.29999999999995,19.4,0.669,1.5,0.1,0.667,0.5820000000000001,120.9,7.800000000000001,7.800000000000001,23.4,191.10000000000002,4.9,3.1,0.2,0.2,0.6
2018,Willie Reed\reedwi02,27,3,9,8.8,1,0,0,1,,0.8999999999999999,0.8999999999999999,0,0,2.0999999999999996,0.7,0.3,0.3,0,0
2018,Josh Richardson\richajo01,24,81,2689.2000000000003,13.6,0.551,5.4,2.3,0.451,0.845,283.5,234.9,121.5,72.9,1044.9,12.9,3.5,2.9,1.5,0.9
2018,Malachi Richardson\richama01,22,26,325,5.9,0.446,-0.1,-0.4,0.33299999999999996,0.773,33.800000000000004,13,10.4,0,88.39999999999999,3.4,1.3,0.5,0.4,0
2018,Malachi Richardson\richama01,22,25,320,5.8,0.445,-0.1,-0.3,0.33,0.773,32.5,12.5,10,0,87.5,3.5,1.3,0.5,0.4,0
2018,Malachi Richardson\richama01,22,1,5,10.5,0.5,0,0,0.5,,1,0,0,0,2,2,1,0,0,0
2018,Austin Rivers\riverau01,25,61,2055.7000000000003,12.6,0.526,2.4,0.6,0.424,0.642,146.4,244,73.2,18.3,921.1,15.1,2.4,4,1.2,0.3
2018,Andre Roberson\roberan03,26,39,1037.4,10.9,0.5429999999999999,2.2,0.9,0.537,0.316,183.3,46.8,46.8,35.1,195,5,4.7,1.2,1.2,0.9
2018,Devin Robinson\robinde01,22,1,13,10.5,0.33299999999999996,0,0,0.33299999999999996,,5,0,1,0,2,2,5,0,1,0
2018,Glenn Robinson\robingl02,24,23,338.09999999999997,10.8,0.529,0.6,0,0.424,0.818,36.800000000000004,16.099999999999998,13.799999999999999,0,94.3,4.1,1.6,0.7,0.6,0
2018,Rajon Rondo\rondora01,31,65,1703,15.3,0.522,3.6,0.4,0.46799999999999997,0.5429999999999999,260,533,71.5,13,539.5,8.3,4,8.2,1.1,0.2
2018,Derrick Rose\rosede01,29,25,420,11.5,0.507,-0.2,-0.6,0.435,0.87,35,37.5,7.5,5,210,8.4,1.4,1.5,0.3,0.2
2018,Derrick Rose\rosede01,29,16,308.8,11.6,0.523,-0.1,-0.4,0.439,0.8540000000000001,28.8,25.6,3.2,4.8,156.8,9.8,1.8,1.6,0.2,0.3
2018,Derrick Rose\rosede01,29,9,111.60000000000001,11.2,0.46299999999999997,-0.1,-0.2,0.426,1,6.3,10.799999999999999,3.6,0,52.199999999999996,5.8,0.7,1.2,0.4,0
2018,Terrence Ross\rosste01,26,24,600,9.9,0.505,0.3,0,0.39799999999999996,0.75,72,38.400000000000006,26.400000000000002,12,208.79999999999998,8.7,3,1.6,1.1,0.5
2018,Terry Rozier\roziete01,23,80,2072,15.1,0.52,5.6,2,0.395,0.772,376,232,80,16,904,11.3,4.7,2.9,1,0.2
2018,Ricky Rubio\rubiori01,27,77,2256.1,15.4,0.537,5.3,2.1,0.418,0.866,354.2,408.09999999999997,123.2,7.7,1008.6999999999999,13.1,4.6,5.3,1.6,0.1
2018,D'Angelo Russell\russeda01,21,48,1233.6,15.2,0.509,0.4,0.5,0.414,0.74,187.2,249.60000000000002,38.400000000000006,19.200000000000003,744,15.5,3.9,5.2,0.8,0.4
2018,Domantas Sabonis\sabondo01,21,74,1813,17.5,0.5670000000000001,4.7,0.8,0.514,0.75,569.8000000000001,148,37,29.6,858.4,11.6,7.7,2,0.5,0.4
2018,JaKarr Sampson\sampsja02,24,22,343.2,13.9,0.585,0.8,0.1,0.5429999999999999,0.625,77,8.8,8.8,22,103.4,4.7,3.5,0.4,0.4,1
2018,Dario Saric\saricda01,23,78,2308.8,15.8,0.5820000000000001,6.6,2,0.45299999999999996,0.86,522.6,202.8,54.599999999999994,23.4,1138.8,14.6,6.7,2.6,0.7,0.3
2018,Tomas Satoransky\satorto01,26,73,1642.5,15.4,0.615,5,1.3,0.523,0.7809999999999999,233.60000000000002,284.7,51.099999999999994,14.600000000000001,525.6,7.2,3.2,3.9,0.7,0.2
2018,Dennis Schroder\schrode01,24,67,2077,17.3,0.515,2.6,0.7,0.436,0.8490000000000001,207.70000000000002,415.40000000000003,73.7,6.7,1299.8,19.4,3.1,6.2,1.1,0.1
2018,Mike Scott\scottmi01,29,76,1406,13.7,0.599,2.5,-0.1,0.527,0.6579999999999999,250.79999999999998,83.60000000000001,22.8,7.6000000000000005,668.8000000000001,8.8,3.3,1.1,0.3,0.1
2018,Thabo Sefolosha\sefolth01,33,38,805.6,15.8,0.591,2.6,0.8,0.49200000000000005,0.815,159.6,34.2,53.199999999999996,11.4,311.59999999999997,8.2,4.2,0.9,1.4,0.3
2018,Wayne Selden\seldewa01,23,35,693,11.8,0.551,0.3,-0.4,0.431,0.746,56,66.5,17.5,3.5,325.5,9.3,1.6,1.9,0.5,0.1
2018,Ramon Sessions\sessira01,31,28,392,11.2,0.479,0.3,-0.3,0.359,0.772,39.199999999999996,78.39999999999999,14,2.8000000000000003,137.20000000000002,4.9,1.4,2.8,0.5,0.1
2018,Ramon Sessions\sessira01,31,13,166.4,6.2,0.40299999999999997,-0.2,-0.2,0.321,0.8,18.2,27.3,6.5,1.3,48.1,3.7,1.4,2.1,0.5,0.1
2018,Ramon Sessions\sessira01,31,15,225,14.9,0.5329999999999999,0.5,-0.1,0.391,0.762,19.5,49.5,7.5,1.5,88.5,5.9,1.3,3.3,0.5,0.1
2018,Iman Shumpert\shumpim01,27,14,275.8,6.4,0.48,0,-0.1,0.379,0.733,40.6,16.8,8.4,4.2,61.60000000000001,4.4,2.9,1.2,0.6,0.3
2018,Pascal Siakam\siakapa01,23,81,1676.7,14.5,0.5489999999999999,4.7,1.7,0.508,0.621,364.5,162,64.8,40.5,591.3,7.3,4.5,2,0.8,0.5
2018,Xavier Silas\silasxa01,30,2,7,-4.9,0,0,0,0,,2,0,1,0,0,0,1,0,0.5,0
2018,Ben Simmons\simmobe01,21,81,2729.7000000000003,20,0.557,9.2,4.6,0.545,0.56,656.1,664.1999999999999,137.7,72.9,1279.8,15.8,8.1,8.2,1.7,0.9
2018,Jonathon Simmons\simmojo02,28,69,2028.6,12.7,0.555,1.9,-0.2,0.465,0.768,241.5,172.5,55.2,13.8,959.1,13.9,3.5,2.5,0.8,0.2
2018,Kobi Simmons\simmoko01,20,32,643.2,7.7,0.49,-0.2,-0.6,0.423,1,51.2,67.2,19.2,6.4,195.2,6.1,1.6,2.1,0.6,0.2
2018,Kyle Singler\singlky01,29,12,58.800000000000004,5.9,0.43,0,-0.1,0.33299999999999996,0.5379999999999999,9.600000000000001,2.4000000000000004,1.2000000000000002,0,22.799999999999997,1.9,0.8,0.2,0.1,0
2018,Marcus Smart\smartma01,23,54,1614.6,10.8,0.479,1.9,0.6,0.36700000000000005,0.7290000000000001,189,259.2,70.2,21.6,550.8,10.2,3.5,4.8,1.3,0.4
2018,Dennis Smith\smithde03,20,69,2049.2999999999997,12.8,0.473,-0.7,-0.1,0.395,0.6940000000000001,262.2,358.8,69,20.7,1048.8,15.2,3.8,5.2,1,0.3
2018,Ish Smith\smithis01,29,82,2041.8,15.4,0.525,4.4,0.4,0.486,0.698,221.4,360.8,65.60000000000001,16.400000000000002,893.8000000000001,10.9,2.7,4.4,0.8,0.2
2018,J.R. Smith\smithjr01,32,80,2248,8.5,0.534,1.4,0.2,0.40299999999999997,0.696,232,144,72,8,664,8.3,2.9,1.8,0.9,0.1
2018,Jason Smith\smithja02,31,33,283.8,8.8,0.455,0,-0.3,0.391,0.905,52.800000000000004,13.200000000000001,3.3000000000000003,13.200000000000001,112.2,3.4,1.6,0.4,0.1,0.4
2018,Josh Smith\smithjo03,32,3,12,3.5,0.25,0,0,0.25,,3.9000000000000004,0,0,0,2.0999999999999996,0.7,1.3,0,0,0
2018,Tony Snell\snellto01,26,75,2055,8.5,0.578,2.4,0.1,0.435,0.792,142.5,97.5,45,30,517.5,6.9,1.9,1.3,0.6,0.4
2018,Marreese Speights\speigma01,30,52,676,13.7,0.539,0.6,-0.1,0.395,0.727,135.20000000000002,41.6,10.4,20.8,400.40000000000003,7.7,2.6,0.8,0.2,0.4
2018,Nik Stauskas\stausni01,24,41,524.8000000000001,9,0.5429999999999999,0.3,-0.3,0.39,0.7240000000000001,65.60000000000001,41,8.200000000000001,4.1000000000000005,180.4,4.4,1.6,1,0.2,0.1
2018,Nik Stauskas\stausni01,24,6,45,0.9,0.41,0,0,0.25,1,1.2000000000000002,1.2000000000000002,4.199999999999999,0,4.199999999999999,0.7,0.2,0.2,0.7,0
2018,Nik Stauskas\stausni01,24,35,479.5,9.8,0.547,0.4,-0.2,0.39299999999999996,0.7040000000000001,63,38.5,3.5,3.5,178.5,5.1,1.8,1.1,0.1,0.1
2018,Lance Stephenson\stephla01,27,82,1853.2,12.4,0.495,1.8,0,0.42700000000000005,0.6609999999999999,426.40000000000003,237.79999999999998,49.199999999999996,16.400000000000002,754.4,9.2,5.2,2.9,0.6,0.2
2018,David Stockton\stockda01,26,3,9,33.9,1.05,0.1,0,0.667,1,0,0,0,0,9.899999999999999,3.3,0,0,0,0
2018,Julyan Stone\stoneju01,29,23,174.79999999999998,7.6,0.684,0.3,0,0.462,0.5,29.900000000000002,25.3,4.6000000000000005,2.3000000000000003,18.400000000000002,0.8,1.3,1.1,0.2,0.1
2018,Edmond Sumner\sumneed01,22,1,2,39.8,1,0,0,1,,1,0,0,0,2,2,1,0,0,0
2018,Caleb Swanigan\swanica01,20,27,189,7.5,0.449,0,-0.2,0.4,0.667,54,13.5,5.4,2.7,62.099999999999994,2.3,2,0.5,0.2,0.1
2018,Jayson Tatum\tatumja01,19,80,2440,15.3,0.586,7.1,1.8,0.475,0.826,400,128,80,56,1112,13.9,5,1.6,1,0.7
2018,Isaiah Taylor\taylois01,23,67,1165.8,10.9,0.49200000000000005,0.6,-1,0.418,0.7020000000000001,93.8,207.70000000000002,33.5,6.7,442.2,6.6,1.4,3.1,0.5,0.1
2018,Jeff Teague\teaguje01,29,70,2310,16.4,0.5529999999999999,4.9,1.3,0.446,0.845,210,490,105,21,994,14.2,3,7,1.5,0.3
2018,Marquis Teague\teaguma01,24,3,74.1,5.7,0.302,-0.1,-0.1,0.25,0.4,6,12.899999999999999,3.9000000000000004,0,11.100000000000001,3.7,2,4.3,1.3,0
2018,Mirza Teletovic\teletmi01,32,10,159,13.5,0.623,0.3,0,0.439,,23,10,4,1,71,7.1,2.3,1,0.4,0.1
2018,Garrett Temple\templga01,31,65,1612,10.2,0.536,1.2,0.1,0.418,0.769,149.5,123.5,58.5,26,546,8.4,2.3,1.9,0.9,0.4
2018,Milos Teodosic\teodomi01,30,45,1134,11.6,0.564,1.4,0.2,0.419,0.848,125.99999999999999,206.99999999999997,22.5,4.5,427.5,9.5,2.8,4.6,0.5,0.1
2018,Jason Terry\terryja01,40,51,816,8.1,0.525,0.7,0,0.38299999999999995,0.889,45.9,61.199999999999996,40.800000000000004,15.299999999999999,168.29999999999998,3.3,0.9,1.2,0.8,0.3
2018,Daniel Theis\theisda01,25,63,938.7,16.1,0.616,3.5,1.1,0.541,0.753,270.9,56.7,31.5,50.400000000000006,333.9,5.3,4.3,0.9,0.5,0.8
2018,Isaiah Thomas\thomais02,28,32,860.8,12.6,0.508,0.2,-0.7,0.373,0.893,67.2,153.6,16,3.2,486.4,15.2,2.1,4.8,0.5,0.1
2018,Isaiah Thomas\thomais02,28,15,406.5,12.3,0.493,-0.1,-0.4,0.361,0.868,31.5,67.5,9,1.5,220.5,14.7,2.1,4.5,0.6,0.1
2018,Isaiah Thomas\thomais02,28,17,455.6,12.8,0.52,0.2,-0.3,0.38299999999999995,0.9209999999999999,35.7,85,6.800000000000001,1.7000000000000002,265.2,15.6,2.1,5,0.4,0.1
2018,Lance Thomas\thomala01,29,73,1350.5,6.3,0.513,0.9,-0.2,0.382,0.83,175.2,43.8,29.200000000000003,14.600000000000001,299.29999999999995,4.1,2.4,0.6,0.4,0.2
2018,Klay Thompson\thompkl01,27,73,2503.8999999999996,16.1,0.598,4.9,0.9,0.488,0.8370000000000001,277.4,182.5,58.400000000000006,36.5,1460,20,3.8,2.5,0.8,0.5
2018,Tristan Thompson\thomptr01,26,53,1070.6,13.6,0.569,2.5,-0.1,0.562,0.544,349.79999999999995,31.799999999999997,15.899999999999999,15.899999999999999,307.4,5.8,6.6,0.6,0.3,0.3
2018,Sindarius Thornwell\thornsi01,23,73,1153.4,8.2,0.519,1,0.1,0.429,0.67,138.7,65.7,51.099999999999994,21.9,284.7,3.9,1.9,0.9,0.7,0.3
2018,Anthony Tolliver\tollian01,32,79,1753.8,13.9,0.6629999999999999,5.3,1.5,0.46399999999999997,0.797,244.9,86.9,31.6,23.7,703.1,8.9,3.1,1.1,0.4,0.3
2018,Karl-Anthony Towns\townska01,22,82,2919.2000000000003,24.9,0.6459999999999999,14,5.5,0.545,0.858,1008.6,196.79999999999998,65.60000000000001,114.8,1746.6000000000001,21.3,12.3,2.4,0.8,1.4
2018,P.J. Tucker\tuckepj01,32,82,2279.6,8.3,0.537,3.9,1.2,0.39,0.7170000000000001,459.2,73.8,82,24.599999999999998,500.2,6.1,5.6,0.9,1,0.3
2018,Evan Turner\turneev01,29,79,2030.3,9.9,0.52,2.6,0.1,0.447,0.85,244.9,173.8,47.4,31.6,647.8,8.2,3.1,2.2,0.6,0.4
2018,Myles Turner\turnemy01,21,65,1833,16.6,0.5670000000000001,4.7,1.3,0.479,0.777,416,84.5,39,117,825.5,12.7,6.4,1.3,0.6,1.8
