Year,Player,Age,G,MP,PER,TS%,WS,VORP,FG%,FT%,TRB,AST,STL,BLK,PTS,PPG,RPG,APG,SPG,BPG,MVP
2011,Josh Childress,27,54,894,13,0.5670000000000001,1.4,0.6,0.565,0.49200000000000005,155,42,33,23,272,5.037037037037037,2.8703703703703702,0.7777777777777778,0.6111111111111112,0.42592592592592593,0
2011,Earl Clark,23,42,464,10.1,0.456,0.3,-0.5,0.43,0.574,101,9,8,18,163,3.880952380952381,2.4047619047619047,0.21428571428571427,0.19047619047619047,0.42857142857142855,0
2011,Earl Clark,23,9,72,11.3,0.41,0,-0.1,0.387,0.5,17,4,1,3,29,3.2222222222222223,1.8888888888888888,0.4444444444444444,0.1111111111111111,0.3333333333333333,0
2011,Earl Clark,23,33,392,9.9,0.46799999999999997,0.3,-0.4,0.441,0.595,84,5,7,15,134,4.0606060606060606,2.5454545454545454,0.15151515151515152,0.21212121212121213,0.45454545454545453,0
2011,Jarron Collins,32,28,181,1.6,0.374,-0.1,-0.2,0.28600000000000003,0.7,24,2,4,1,19,0.6785714285714286,0.8571428571428571,0.07142857142857142,0.14285714285714285,0.03571428571428571,0
2011,Jarron Collins,32,23,157,1.8,0.43799999999999994,0,-0.2,0.33299999999999996,0.7,17,1,4,1,17,0.7391304347826086,0.7391304347826086,0.043478260869565216,0.17391304347826086,0.043478260869565216,0
2011,Jarron Collins,32,5,24,0,0.16699999999999998,-0.1,0,0.16699999999999998,,7,1,0,0,2,0.4,1.4,0.2,0,0,0
2011,Jason Collins,32,49,593,5.4,0.539,0.6,-0.3,0.479,0.659,102,22,9,9,96,1.9591836734693877,2.0816326530612246,0.4489795918367347,0.1836734693877551,0.1836734693877551,0
2011,Sherron Collins,23,20,66,3.6,0.33399999999999996,-0.2,-0.1,0.28,1,5,8,2,0,17,0.85,0.25,0.4,0.1,0,0
2011,Darren Collison,23,79,2360,15.6,0.534,4.3,0.8,0.457,0.871,225,403,87,14,1039,13.151898734177216,2.848101265822785,5.10126582278481,1.1012658227848102,0.17721518987341772,0
2011,Nick Collison,30,71,1524,10.8,0.6,3.6,1.2,0.5660000000000001,0.753,316,69,42,31,329,4.633802816901408,4.450704225352113,0.971830985915493,0.5915492957746479,0.43661971830985913,0
2011,Mike Conley,23,81,2872,15.9,0.521,6.6,2.4,0.444,0.733,247,528,144,18,1107,13.666666666666666,3.049382716049383,6.518518518518518,1.7777777777777777,0.2222222222222222,0
2011,Brian Cook,30,40,447,11.6,0.534,0.6,-0.2,0.424,0.625,96,15,12,11,193,4.825,2.4,0.375,0.3,0.275,0
2011,Daequan Cook,23,43,598,12.8,0.63,1.6,0.3,0.436,0.8,72,20,14,1,239,5.558139534883721,1.6744186046511629,0.46511627906976744,0.32558139534883723,0.023255813953488372,0
2011,Marcus Cousin,24,4,18,7.8,0.667,0,0,0.667,,3,0,0,1,4,1,0.75,0,0,0.25,0
2011,DeMarcus Cousins,20,81,2309,14.6,0.484,1.1,0.4,0.43,0.687,699,204,85,68,1143,14.11111111111111,8.62962962962963,2.5185185185185186,1.0493827160493827,0.8395061728395061,0
2011,Jamal Crawford,30,76,2297,14.2,0.545,3.4,0,0.42100000000000004,0.8540000000000001,130,241,57,14,1077,14.171052631578947,1.7105263157894737,3.1710526315789473,0.75,0.18421052631578946,0
2011,Jordan Crawford,22,42,1027,11.8,0.456,-0.6,-0.5,0.384,0.8690000000000001,105,117,39,3,490,11.666666666666666,2.5,2.7857142857142856,0.9285714285714286,0.07142857142857142,0
2011,Jordan Crawford,22,16,160,7.6,0.42100000000000004,-0.3,-0.2,0.35100000000000003,0.667,28,15,3,0,67,4.1875,1.75,0.9375,0.1875,0,0
2011,Jordan Crawford,22,26,867,12.6,0.462,-0.3,-0.3,0.39,0.885,77,102,36,3,423,16.26923076923077,2.9615384615384617,3.923076923076923,1.3846153846153846,0.11538461538461539,0
2011,Dante Cunningham,23,78,1637,10.7,0.483,2,-0.3,0.462,0.726,277,43,54,43,482,6.17948717948718,3.551282051282051,0.5512820512820513,0.6923076923076923,0.5512820512820513,0
2011,Dante Cunningham,23,56,1108,9.5,0.457,1.3,-0.1,0.433,0.711,189,30,39,32,284,5.071428571428571,3.375,0.5357142857142857,0.6964285714285714,0.5714285714285714,0
2011,Dante Cunningham,23,22,529,13.1,0.525,0.7,-0.2,0.508,0.765,88,13,15,11,198,9,4,0.5909090909090909,0.6818181818181818,0.5,0
2011,Stephen Curry,22,74,2489,19.4,0.595,6.6,2.4,0.48,0.934,286,432,109,20,1373,18.554054054054053,3.864864864864865,5.837837837837838,1.472972972972973,0.2702702702702703,0
2011,Samuel Dalembert,29,80,1938,14.1,0.509,2.9,0,0.473,0.73,657,67,36,116,644,8.05,8.2125,0.8375,0.45,1.45,0
2011,Erick Dampier,35,51,815,9.7,0.591,1.9,0.5,0.584,0.545,177,22,14,47,128,2.5098039215686274,3.4705882352941178,0.43137254901960786,0.27450980392156865,0.9215686274509803,0
2011,Antonio Daniels,35,4,35,6.7,0.51,0,0,0.4,1,5,2,0,0,6,1.5,1.25,0.5,0,0,0
2011,Marquis Daniels,30,49,938,11.7,0.527,2,0.6,0.491,0.684,113,64,39,22,271,5.530612244897959,2.306122448979592,1.3061224489795917,0.7959183673469388,0.4489795918367347,0
2011,Baron Davis,31,58,1649,17,0.506,2.8,1.1,0.41700000000000004,0.7709999999999999,156,391,78,28,760,13.10344827586207,2.689655172413793,6.741379310344827,1.3448275862068966,0.4827586206896552,0
2011,Baron Davis,31,43,1269,16.3,0.49200000000000005,2.1,0.8,0.41600000000000004,0.76,120,299,62,22,552,12.837209302325581,2.7906976744186047,6.953488372093023,1.441860465116279,0.5116279069767442,0
2011,Baron Davis,31,15,380,19.3,0.5479999999999999,0.7,0.4,0.42100000000000004,0.815,36,92,16,6,208,13.866666666666667,2.4,6.133333333333334,1.0666666666666667,0.4,0
2011,Ed Davis,21,65,1602,15.8,0.583,4,0.9,0.5760000000000001,0.555,462,40,39,67,501,7.707692307692308,7.107692307692307,0.6153846153846154,0.6,1.0307692307692307,0
2011,Glen Davis,25,78,2298,12.8,0.499,4.9,0.3,0.44799999999999995,0.736,425,92,78,30,915,11.73076923076923,5.448717948717949,1.1794871794871795,1,0.38461538461538464,0
2011,Austin Daye,22,72,1446,13,0.518,2.1,0.3,0.41,0.759,274,78,39,39,537,7.458333333333333,3.8055555555555554,1.0833333333333333,0.5416666666666666,0.5416666666666666,0
2011,Carlos Delfino,28,49,1590,13.1,0.517,3.5,1.6,0.39,0.8,200,112,76,8,565,11.53061224489796,4.081632653061225,2.2857142857142856,1.5510204081632653,0.16326530612244897,0
2011,Luol Deng,25,82,3208,15.5,0.5489999999999999,9.9,3.4,0.46,0.753,476,230,78,48,1430,17.4390243902439,5.804878048780488,2.8048780487804876,0.9512195121951219,0.5853658536585366,0
2011,DeMar DeRozan,21,82,2851,14.5,0.53,3.2,-0.3,0.467,0.813,315,148,85,31,1410,17.195121951219512,3.841463414634146,1.8048780487804879,1.0365853658536586,0.3780487804878049,0
2011,Boris Diaw,28,82,2778,13.9,0.5579999999999999,4.8,2.5,0.49200000000000005,0.6829999999999999,414,337,74,46,924,11.268292682926829,5.048780487804878,4.109756097560975,0.9024390243902439,0.5609756097560976,0
2011,Ike Diogu,27,36,470,13.7,0.59,1,-0.7,0.561,0.6609999999999999,115,2,3,3,207,5.75,3.1944444444444446,0.05555555555555555,0.08333333333333333,0.08333333333333333,0
2011,DeSagana Diop,29,16,181,5.4,0.34700000000000003,-0.1,-0.1,0.33299999999999996,0.364,40,7,4,15,20,1.25,2.5,0.4375,0.25,0.9375,0
2011,Keyon Dooling,30,80,1757,11.3,0.509,2.9,-0.1,0.397,0.83,117,243,54,4,571,7.1375,1.4625,3.0375,0.675,0.05,0
2011,Joey Dorsey,27,43,522,14.2,0.529,0.8,0.3,0.525,0.47700000000000004,190,27,24,17,135,3.13953488372093,4.4186046511627906,0.627906976744186,0.5581395348837209,0.3953488372093023,0
2011,Toney Douglas,24,81,1971,15.2,0.534,4.2,1.4,0.41600000000000004,0.794,244,244,89,4,856,10.567901234567902,3.0123456790123457,3.0123456790123457,1.0987654320987654,0.04938271604938271,0
2011,Chris Douglas-Roberts,24,44,884,11.5,0.517,1.6,-0.1,0.429,0.831,88,50,29,13,323,7.340909090909091,2,1.1363636363636365,0.6590909090909091,0.29545454545454547,0
2011,Zabian Dowdell,26,24,292,11.7,0.457,-0.1,-0.2,0.408,0.941,20,51,20,2,121,5.041666666666667,0.8333333333333334,2.125,0.8333333333333334,0.08333333333333333,0
2011,Goran Dragic,24,70,1234,13.2,0.524,1,0.2,0.435,0.624,142,204,50,10,523,7.4714285714285715,2.0285714285714285,2.914285714285714,0.7142857142857143,0.14285714285714285,0
2011,Goran Dragic,24,48,856,11.2,0.49200000000000005,-0.2,-0.2,0.42100000000000004,0.608,86,149,36,6,353,7.354166666666667,1.7916666666666667,3.1041666666666665,0.75,0.125,0
2011,Goran Dragic,24,22,378,17.7,0.604,1.2,0.4,0.47200000000000003,0.667,56,55,14,4,170,7.7272727272727275,2.5454545454545454,2.5,0.6363636363636364,0.18181818181818182,0
2011,Jared Dudley,25,82,2140,15.6,0.598,5.6,2.5,0.47700000000000004,0.743,318,108,87,20,867,10.573170731707316,3.8780487804878048,1.3170731707317074,1.0609756097560976,0.24390243902439024,0
2011,Chris Duhon,28,51,774,5.6,0.446,0.2,-0.6,0.38,0.56,52,118,16,2,125,2.450980392156863,1.0196078431372548,2.3137254901960786,0.3137254901960784,0.0392156862745098,0
2011,Tim Duncan,34,76,2156,21.9,0.537,7.7,3.2,0.5,0.716,678,203,50,146,1022,13.447368421052632,8.921052631578947,2.6710526315789473,0.6578947368421053,1.9210526315789473,0
2011,Mike Dunleavy,30,61,1683,14.6,0.593,4.5,1.4,0.462,0.8,276,105,40,30,682,11.180327868852459,4.524590163934426,1.721311475409836,0.6557377049180327,0.4918032786885246,0
2011,Ronald Dupree,30,3,13,0.5,0.25,0,0,0.25,,3,1,0,0,2,0.6666666666666666,1,0.3333333333333333,0,0,0
2011,Kevin Durant,22,78,3038,23.6,0.589,12,3.7,0.462,0.88,533,214,88,76,2161,27.705128205128204,6.833333333333333,2.7435897435897436,1.1282051282051282,0.9743589743589743,0
2011,Devin Ebanks,21,20,118,19.4,0.507,0.4,-0.1,0.41200000000000003,0.7829999999999999,27,2,4,5,62,3.1,1.35,0.1,0.2,0.25,0
2011,Wayne Ellington,23,62,1181,8.6,0.488,0.3,-0.8,0.40299999999999997,0.792,108,72,28,3,410,6.612903225806452,1.7419354838709677,1.1612903225806452,0.45161290322580644,0.04838709677419355,0
2011,Monta Ellis,25,80,3227,18.6,0.536,6,1.8,0.451,0.789,281,450,168,23,1929,24.1125,3.5125,5.625,2.1,0.2875,0
2011,Francisco Elson,34,62,610,8.9,0.529,0.6,-0.2,0.478,0.8390000000000001,115,33,21,14,134,2.161290322580645,1.8548387096774193,0.532258064516129,0.3387096774193548,0.22580645161290322,0
2011,Melvin Ely,32,30,366,8.3,0.573,0.6,0.1,0.5489999999999999,0.619,74,14,4,11,69,2.3,2.466666666666667,0.4666666666666667,0.13333333333333333,0.36666666666666664,0
2011,Semih Erden,24,41,595,10.3,0.593,1.4,0.2,0.5589999999999999,0.65,118,20,15,24,163,3.975609756097561,2.8780487804878048,0.4878048780487805,0.36585365853658536,0.5853658536585366,0
2011,Semih Erden,24,37,531,10.8,0.621,1.4,0.3,0.598,0.63,107,19,13,21,150,4.054054054054054,2.891891891891892,0.5135135135135135,0.35135135135135137,0.5675675675675675,0
2011,Semih Erden,24,4,64,6.2,0.391,0,-0.1,0.28600000000000003,0.833,11,1,2,3,13,3.25,2.75,0.25,0.5,0.75,0
2011,Jeremy Evans,23,49,463,18.8,0.6779999999999999,1.6,0.4,0.6609999999999999,0.703,97,24,17,17,178,3.63265306122449,1.9795918367346939,0.4897959183673469,0.3469387755102041,0.3469387755102041,0
2011,Maurice Evans,32,73,1549,9.1,0.513,1.7,-0.4,0.41700000000000004,0.897,156,45,34,14,461,6.315068493150685,2.136986301369863,0.6164383561643836,0.4657534246575342,0.1917808219178082,0
2011,Maurice Evans,32,47,837,7.5,0.49200000000000005,0.9,-0.3,0.39299999999999996,0.857,84,30,16,5,210,4.468085106382978,1.7872340425531914,0.6382978723404256,0.3404255319148936,0.10638297872340426,0
2011,Maurice Evans,32,26,712,10.9,0.531,0.9,-0.1,0.439,0.9329999999999999,72,15,18,9,251,9.653846153846153,2.769230769230769,0.5769230769230769,0.6923076923076923,0.34615384615384615,0
2011,Reggie Evans,30,30,798,12.4,0.466,1.3,0.3,0.408,0.545,345,38,29,6,132,4.4,11.5,1.2666666666666666,0.9666666666666667,0.2,0
2011,Tyreke Evans,21,57,2107,14.4,0.48200000000000004,1.6,0.8,0.409,0.7709999999999999,275,319,85,30,1012,17.75438596491228,4.824561403508772,5.5964912280701755,1.4912280701754386,0.5263157894736842,0
2011,Patrick Ewing,26,7,19,0.6,0.222,-0.1,0,0,0.75,2,2,0,1,3,0.42857142857142855,0.2857142857142857,0.2857142857142857,0,0.14285714285714285,0
2011,Christian Eyenga,21,44,947,9,0.47600000000000003,-0.3,-0.4,0.425,0.643,123,35,34,28,303,6.886363636363637,2.7954545454545454,0.7954545454545454,0.7727272727272727,0.6363636363636364,0
2011,Jordan Farmar,24,73,1796,14.1,0.504,1.9,0.5,0.392,0.82,173,368,62,6,701,9.602739726027398,2.3698630136986303,5.041095890410959,0.8493150684931506,0.0821917808219178,0
2011,Derrick Favors,19,78,1535,13.8,0.542,2.9,0,0.517,0.595,412,39,29,68,533,6.833333333333333,5.282051282051282,0.5,0.3717948717948718,0.8717948717948718,0
2011,Derrick Favors,19,56,1091,12.6,0.54,1.9,-0.2,0.511,0.612,297,21,18,41,353,6.303571428571429,5.303571428571429,0.375,0.32142857142857145,0.7321428571428571,0
2011,Derrick Favors,19,22,444,16.8,0.545,1,0.1,0.529,0.561,115,18,11,27,180,8.181818181818182,5.2272727272727275,0.8181818181818182,0.5,1.2272727272727273,0
2011,Raymond Felton,26,75,2737,16.6,0.524,5.4,1.6,0.425,0.805,269,625,125,11,1164,15.52,3.5866666666666664,8.333333333333334,1.6666666666666667,0.14666666666666667,0
2011,Raymond Felton,26,54,2074,17.3,0.524,4,1.2,0.423,0.867,194,488,97,11,923,17.09259259259259,3.5925925925925926,9.037037037037036,1.7962962962962963,0.2037037037037037,0
2011,Raymond Felton,26,21,663,14.7,0.523,1.3,0.4,0.431,0.617,75,137,28,0,241,11.476190476190476,3.5714285714285716,6.523809523809524,1.3333333333333333,0,0
2011,Rudy Fernandez,25,78,1821,13.4,0.522,3.8,1.3,0.37,0.863,172,193,87,14,668,8.564102564102564,2.2051282051282053,2.4743589743589745,1.1153846153846154,0.1794871794871795,0
2011,Kyrylo Fesenko,24,53,456,5.8,0.441,-0.1,-0.5,0.44,0.391,108,18,4,16,106,2,2.0377358490566038,0.33962264150943394,0.07547169811320754,0.3018867924528302,0
2011,Landry Fields,22,82,2541,13.5,0.598,5.3,1.7,0.49700000000000005,0.769,521,155,80,17,797,9.71951219512195,6.353658536585366,1.8902439024390243,0.975609756097561,0.2073170731707317,0
2011,Derek Fisher,36,82,2297,8.9,0.486,3.7,0.4,0.389,0.8059999999999999,152,224,99,8,558,6.804878048780488,1.853658536585366,2.731707317073171,1.2073170731707317,0.0975609756097561,0
2011,Jonny Flynn,21,53,983,7.1,0.444,-1.3,-1.3,0.365,0.762,77,182,34,3,279,5.264150943396227,1.4528301886792452,3.4339622641509435,0.6415094339622641,0.05660377358490566,0
2011,Gary Forbes,25,63,791,11.7,0.524,0.9,-0.2,0.45399999999999996,0.6779999999999999,116,49,23,6,326,5.174603174603175,1.8412698412698412,0.7777777777777778,0.36507936507936506,0.09523809523809523,0
2011,T.J. Ford,27,41,773,9.9,0.434,0.2,-0.3,0.386,0.7290000000000001,81,141,35,8,223,5.439024390243903,1.975609756097561,3.4390243902439024,0.8536585365853658,0.1951219512195122,0
2011,Jeff Foster,34,56,940,14.3,0.49700000000000005,3,1,0.479,0.563,350,46,24,31,187,3.3392857142857144,6.25,0.8214285714285714,0.42857142857142855,0.5535714285714286,0
2011,Randy Foye,27,63,1551,11.4,0.516,1.7,-0.2,0.38799999999999996,0.893,103,170,47,21,616,9.777777777777779,1.6349206349206349,2.6984126984126986,0.746031746031746,0.3333333333333333,0
2011,Channing Frye,27,77,2541,12.8,0.557,4.7,2,0.43200000000000005,0.8320000000000001,513,96,46,79,976,12.675324675324676,6.662337662337662,1.2467532467532467,0.5974025974025974,1.025974025974026,0
2011,Dan Gadzuric,32,42,463,9.9,0.419,0.1,-0.2,0.419,0.37,135,14,13,29,118,2.8095238095238093,3.2142857142857144,0.3333333333333333,0.30952380952380953,0.6904761904761905,0
2011,Dan Gadzuric,32,28,297,10.2,0.419,0.1,-0.1,0.42,0.35700000000000004,86,11,10,18,79,2.8214285714285716,3.0714285714285716,0.39285714285714285,0.35714285714285715,0.6428571428571429,0
2011,Dan Gadzuric,32,14,166,9.1,0.41700000000000004,0.1,-0.1,0.415,0.385,49,3,3,11,39,2.7857142857142856,3.5,0.21428571428571427,0.21428571428571427,0.7857142857142857,0
2011,Sundiata Gaines,24,24,301,11.3,0.45899999999999996,-0.1,-0.1,0.4,0.5,38,42,16,1,111,4.625,1.5833333333333333,1.75,0.6666666666666666,0.041666666666666664,0
2011,Sundiata Gaines,24,8,65,4.9,0.39799999999999996,-0.1,-0.1,0.318,0.5,6,6,3,0,21,2.625,0.75,0.75,0.375,0,0
2011,Sundiata Gaines,24,6,90,9.3,0.465,-0.1,-0.1,0.429,0.33299999999999996,8,11,4,1,35,5.833333333333333,1.3333333333333333,1.8333333333333333,0.6666666666666666,0.16666666666666666,0
2011,Sundiata Gaines,24,10,146,15.3,0.484,0.1,0.1,0.41700000000000004,0.55,24,25,9,0,55,5.5,2.4,2.5,0.9,0,0
2011,Danilo Gallinari,22,62,2104,15.7,0.597,6.1,1.3,0.414,0.862,305,104,51,27,970,15.64516129032258,4.919354838709677,1.6774193548387097,0.8225806451612904,0.43548387096774194,0
2011,Danilo Gallinari,22,48,1671,15.6,0.6,4.9,1,0.415,0.893,229,82,38,18,764,15.916666666666666,4.770833333333333,1.7083333333333333,0.7916666666666666,0.375,0
2011,Danilo Gallinari,22,14,433,15.9,0.5870000000000001,1.2,0.3,0.41200000000000003,0.772,76,22,13,9,206,14.714285714285714,5.428571428571429,1.5714285714285714,0.9285714285714286,0.6428571428571429,0
2011,Francisco Garcia,29,58,1386,13.5,0.551,3,0.9,0.436,0.855,133,71,51,49,560,9.655172413793103,2.293103448275862,1.2241379310344827,0.8793103448275862,0.8448275862068966,0
2011,Kevin Garnett,34,71,2220,20.6,0.575,9,3.4,0.528,0.862,631,171,95,57,1056,14.873239436619718,8.887323943661972,2.408450704225352,1.3380281690140845,0.8028169014084507,0
2011,Marc Gasol,26,81,2586,16.8,0.58,7.9,3.6,0.527,0.748,569,200,74,136,951,11.74074074074074,7.0246913580246915,2.4691358024691357,0.9135802469135802,1.6790123456790123,0
2011,Pau Gasol,30,82,3037,23.3,0.589,14.7,5.6,0.529,0.823,836,273,48,130,1541,18.79268292682927,10.195121951219512,3.3292682926829267,0.5853658536585366,1.5853658536585367,0
2011,Rudy Gay,24,54,2152,17.8,0.5479999999999999,5.5,2.6,0.47100000000000003,0.805,336,153,91,58,1069,19.796296296296298,6.222222222222222,2.8333333333333335,1.6851851851851851,1.0740740740740742,0
2011,Alonzo Gee,23,56,1118,10.8,0.544,1,-0.1,0.45799999999999996,0.7829999999999999,182,38,40,18,331,5.910714285714286,3.25,0.6785714285714286,0.7142857142857143,0.32142857142857145,0
2011,Alonzo Gee,23,5,18,-2.1,0.33299999999999996,-0.1,0,0.33299999999999996,,3,0,0,2,2,0.4,0.6,0,0,0.4,0
2011,Alonzo Gee,23,11,127,9.9,0.496,0.1,0,0.444,0.667,22,5,7,0,32,2.909090909090909,2,0.45454545454545453,0.6363636363636364,0,0
2011,Alonzo Gee,23,40,973,11.1,0.552,1,0,0.462,0.8,157,33,33,16,297,7.425,3.925,0.825,0.825,0.4,0
2011,Paul George,20,61,1265,13,0.542,2.4,0.6,0.45299999999999996,0.762,224,65,62,26,476,7.80327868852459,3.6721311475409837,1.0655737704918034,1.0163934426229508,0.4262295081967213,0
2011,Daniel Gibson,24,67,1865,13.2,0.5329999999999999,2.4,0.5,0.4,0.8220000000000001,177,201,48,21,780,11.64179104477612,2.6417910447761193,3,0.7164179104477612,0.31343283582089554,0
2011,Taj Gibson,25,80,1742,14.3,0.502,5.2,0.9,0.466,0.6759999999999999,458,58,39,106,569,7.1125,5.725,0.725,0.4875,1.325,0
2011,Manu Ginobili,33,80,2426,21.7,0.581,9.9,4.5,0.433,0.871,295,393,123,28,1393,17.4125,3.6875,4.9125,1.5375,0.35,0
2011,Ryan Gomes,28,76,2095,9,0.504,2.5,0.5,0.41,0.718,254,118,62,12,547,7.197368421052632,3.3421052631578947,1.5526315789473684,0.8157894736842105,0.15789473684210525,0
2011,Drew Gooden,29,35,860,15.9,0.48700000000000004,1.8,0.1,0.431,0.794,238,47,21,18,396,11.314285714285715,6.8,1.3428571428571427,0.6,0.5142857142857142,0
2011,Ben Gordon,27,82,2131,12.4,0.5479999999999999,1.7,-0.3,0.44,0.85,195,171,48,16,921,11.231707317073171,2.3780487804878048,2.0853658536585367,0.5853658536585366,0.1951219512195122,0
2011,Eric Gordon,22,56,2112,18.5,0.5660000000000001,5.3,1.7,0.45,0.825,164,244,71,18,1247,22.267857142857142,2.9285714285714284,4.357142857142857,1.2678571428571428,0.32142857142857145,0
2011,Marcin Gortat,26,80,2032,17.8,0.594,6.4,1.4,0.561,0.725,631,70,36,91,817,10.2125,7.8875,0.875,0.45,1.1375,0
2011,Marcin Gortat,26,25,396,13.7,0.562,1.3,0.4,0.5429999999999999,0.667,118,17,7,21,100,4,4.72,0.68,0.28,0.84,0
2011,Marcin Gortat,26,55,1636,18.8,0.598,5.1,1,0.563,0.731,513,53,29,70,717,13.036363636363637,9.327272727272728,0.9636363636363636,0.5272727272727272,1.2727272727272727,0
2011,Joey Graham,28,39,586,7.7,0.518,0,-0.8,0.45799999999999996,0.8059999999999999,84,18,6,7,202,5.17948717948718,2.1538461538461537,0.46153846153846156,0.15384615384615385,0.1794871794871795,0
2011,Stephen Graham,28,59,959,4.4,0.457,-0.3,-0.9,0.405,0.816,123,40,14,1,198,3.3559322033898304,2.0847457627118646,0.6779661016949152,0.23728813559322035,0.01694915254237288,0
2011,Danny Granger,27,79,2763,17.8,0.5539999999999999,6.9,2.5,0.425,0.848,425,203,89,62,1622,20.531645569620252,5.379746835443038,2.569620253164557,1.1265822784810127,0.7848101265822784,0
2011,Aaron Gray,26,41,531,11,0.5660000000000001,1.1,0,0.5660000000000001,0.5,171,16,11,12,129,3.1463414634146343,4.170731707317073,0.3902439024390244,0.2682926829268293,0.2926829268292683,0
2011,Danny Green,23,8,92,13.2,0.586,0.1,0,0.486,,15,2,2,1,41,5.125,1.875,0.25,0.25,0.125,0
2011,Jeff Green,24,75,2427,12.9,0.5379999999999999,4.8,0.7,0.449,0.8109999999999999,360,108,53,37,998,13.306666666666667,4.8,1.44,0.7066666666666667,0.49333333333333335,0
2011,Jeff Green,24,49,1815,12.9,0.5329999999999999,3.3,0.7,0.43700000000000006,0.818,274,89,40,21,744,15.183673469387756,5.591836734693878,1.816326530612245,0.8163265306122449,0.42857142857142855,0
2011,Jeff Green,24,26,612,12.9,0.5529999999999999,1.5,0.1,0.485,0.794,86,19,13,16,254,9.76923076923077,3.3076923076923075,0.7307692307692307,0.5,0.6153846153846154,0
2011,Willie Green,29,77,1674,10.8,0.515,1.8,-0.5,0.44299999999999995,0.78,161,74,36,13,672,8.727272727272727,2.090909090909091,0.961038961038961,0.4675324675324675,0.16883116883116883,0
